user_id,account_age_days,total_past_orders,age,location,email_domain,registration_device,registration_ip,last_login_days_ago
3072,506,27,38,Peru,gmail.com,mobile,44.161.114.142,23
3073,84,5,18,Christmas Island,gmail.com,mobile,215.224.175.237,84
3074,659,32,31,Saint Barthelemy,gmail.com,desktop,79.105.114.186,60
3075,574,20,76,Palau,yahoo.com,tablet,37.238.7.145,12
3076,883,40,29,Egypt,hotmail.com,desktop,213.11.115.69,62
3077,745,25,39,Hong Kong,hotmail.com,desktop,167.226.99.18,14
3078,199,6,60,French Polynesia,hotmail.com,mobile,36.220.115.90,87
3079,267,3,39,Ecuador,yahoo.com,desktop,223.63.225.56,46
3080,1084,46,56,Brazil,hotmail.com,desktop,66.46.58.71,30
3081,566,15,31,Nicaragua,hotmail.com,tablet,166.90.191.176,49
3082,179,4,74,Kazakhstan,gmail.com,mobile,64.87.192.254,16
3083,247,8,20,Togo,yahoo.com,tablet,10.120.90.219,83
3084,391,17,30,Belgium,hotmail.com,tablet,147.218.84.57,57
3085,203,9,22,India,hotmail.com,tablet,31.132.79.122,79
3086,703,18,37,Timor-Leste,hotmail.com,tablet,217.236.26.4,60
3087,414,8,52,Slovenia,yahoo.com,tablet,26.235.78.202,19
3088,90,3,26,Western Sahara,yahoo.com,mobile,94.119.161.203,53
3089,518,18,75,Finland,gmail.com,tablet,104.212.130.172,44
3090,750,35,46,Heard Island and McDonald Islands,gmail.com,tablet,191.112.63.184,15
3091,894,47,22,Sweden,hotmail.com,desktop,29.249.91.127,53
3092,1073,32,77,Italy,hotmail.com,tablet,91.123.41.167,2
3093,342,13,56,Ghana,yahoo.com,desktop,209.25.100.45,89
3094,265,12,36,Zimbabwe,gmail.com,mobile,50.84.7.174,72
3095,125,4,68,Lao People's Democratic Republic,yahoo.com,tablet,19.175.62.144,24
3096,815,21,49,Bolivia,gmail.com,tablet,161.98.246.184,68
3097,1052,30,80,Kazakhstan,yahoo.com,mobile,174.64.217.131,21
3098,897,29,66,Somalia,gmail.com,tablet,108.199.23.84,49
3099,800,26,43,Portugal,yahoo.com,tablet,220.1.204.174,34
3100,424,13,29,Cambodia,yahoo.com,mobile,218.217.130.100,20
3101,447,16,55,Switzerland,gmail.com,tablet,43.123.114.214,1
3102,1051,28,47,Italy,yahoo.com,tablet,38.193.39.219,90
3103,1076,30,34,Germany,yahoo.com,desktop,6.222.232.26,28
3104,607,18,63,Puerto Rico,yahoo.com,desktop,53.172.239.55,70
3105,244,8,28,Congo,gmail.com,mobile,162.26.137.112,5
3106,1093,38,33,Venezuela,yahoo.com,desktop,223.218.238.62,5
3107,304,12,78,Senegal,hotmail.com,desktop,55.242.160.38,17
3108,554,14,73,South Africa,yahoo.com,mobile,206.10.154.165,82
3109,510,20,70,Cambodia,gmail.com,mobile,146.214.115.193,68
3110,238,8,18,Liberia,gmail.com,tablet,46.248.143.24,44
3111,756,29,38,Kyrgyz Republic,yahoo.com,mobile,186.49.4.140,90
3112,541,22,64,Sri Lanka,yahoo.com,mobile,204.113.255.125,52
3113,604,25,38,Sweden,yahoo.com,mobile,147.123.238.150,80
3114,22,0,70,Uzbekistan,hotmail.com,desktop,45.104.110.108,28
3115,573,17,29,Sudan,yahoo.com,desktop,113.25.153.205,2
3116,218,5,64,Jersey,hotmail.com,tablet,71.192.92.213,88
3117,783,18,78,Turkmenistan,gmail.com,tablet,82.35.88.63,32
3118,423,13,70,Bolivia,gmail.com,desktop,131.226.89.27,28
3119,665,23,35,Senegal,yahoo.com,mobile,133.125.167.165,74
3120,810,31,27,India,gmail.com,desktop,66.74.121.79,29
3121,889,36,41,Bahamas,gmail.com,mobile,142.19.62.244,61
3122,192,6,49,Finland,gmail.com,mobile,182.214.228.135,58
3123,379,21,70,Togo,gmail.com,mobile,159.237.106.223,24
3124,1005,37,78,Chile,hotmail.com,tablet,206.194.205.216,23
3125,578,25,19,Panama,gmail.com,desktop,200.255.212.5,20
3126,364,9,70,Timor-Leste,yahoo.com,desktop,83.22.185.228,87
3127,385,11,22,Isle of Man,hotmail.com,mobile,112.52.33.150,9
3128,874,30,33,Togo,yahoo.com,desktop,97.166.48.152,82
3129,825,30,24,Croatia,yahoo.com,tablet,40.211.160.154,67
3130,282,11,64,Ireland,gmail.com,mobile,130.75.162.129,77
3131,205,10,42,Netherlands,yahoo.com,desktop,24.152.18.139,2
3132,226,6,70,Thailand,hotmail.com,mobile,158.195.8.8,82
3133,90,1,26,Guyana,hotmail.com,mobile,11.213.235.140,10
3134,549,19,27,New Caledonia,yahoo.com,tablet,220.133.102.153,76
3135,28,1,68,Mayotte,hotmail.com,mobile,60.145.232.100,13
3136,694,22,72,Kiribati,gmail.com,tablet,143.157.181.73,10
3137,415,12,26,Lao People's Democratic Republic,gmail.com,desktop,41.47.185.215,72
3138,910,28,70,Sierra Leone,gmail.com,mobile,56.63.58.95,39
3139,680,23,48,Jamaica,hotmail.com,mobile,148.41.236.175,31
3140,115,1,52,Macao,gmail.com,tablet,161.72.56.70,34
3141,253,7,19,France,yahoo.com,mobile,83.187.250.81,13
3142,608,12,24,Armenia,hotmail.com,tablet,186.128.162.238,53
3143,291,11,18,Solomon Islands,gmail.com,mobile,6.207.181.83,3
3144,465,12,45,Germany,yahoo.com,desktop,116.137.53.40,18
3145,724,30,59,Venezuela,gmail.com,desktop,122.211.92.61,28
3146,788,19,61,Mali,yahoo.com,tablet,30.59.42.55,14
3147,1008,35,28,Reunion,yahoo.com,mobile,106.229.229.20,28
3148,209,5,79,Guatemala,yahoo.com,desktop,1.143.51.39,45
3149,157,8,57,Singapore,gmail.com,desktop,168.197.67.136,15
3150,739,20,77,North Macedonia,hotmail.com,mobile,18.100.52.192,5
3151,310,7,29,Guyana,hotmail.com,desktop,43.237.90.253,67
3152,686,25,56,Israel,hotmail.com,mobile,62.113.251.84,86
3153,871,26,27,Burundi,hotmail.com,tablet,27.147.220.62,87
3154,618,23,57,Montenegro,gmail.com,desktop,89.48.64.1,44
3155,213,6,35,Burkina Faso,gmail.com,desktop,84.19.104.242,84
3156,756,24,77,Comoros,hotmail.com,desktop,87.191.166.4,9
3157,5,0,73,Martinique,hotmail.com,mobile,196.48.163.52,83
3158,301,14,38,Tokelau,yahoo.com,mobile,154.116.66.138,49
3159,915,31,64,Hong Kong,hotmail.com,desktop,23.32.189.86,8
3160,232,7,54,Greenland,yahoo.com,desktop,210.236.190.216,35
3161,297,15,23,Mali,yahoo.com,desktop,132.160.139.65,16
3162,373,14,67,Saint Martin,hotmail.com,desktop,30.18.122.112,45
3163,654,23,49,Saint Helena,hotmail.com,desktop,175.180.122.206,61
3164,848,28,56,Iraq,gmail.com,tablet,71.49.201.64,42
3165,284,9,69,Saudi Arabia,gmail.com,tablet,53.153.248.32,31
3166,785,37,44,French Guiana,gmail.com,tablet,104.229.237.75,63
3167,1094,45,49,Honduras,gmail.com,tablet,213.253.111.200,68
3168,472,14,42,Korea,yahoo.com,mobile,15.1.155.223,74
3169,864,25,51,Argentina,yahoo.com,tablet,135.143.98.91,88
3170,450,22,62,Saint Kitts and Nevis,gmail.com,mobile,182.115.78.107,30
3171,741,34,18,Timor-Leste,hotmail.com,mobile,7.112.43.126,2
3172,743,36,53,Dominican Republic,hotmail.com,desktop,118.202.174.110,17
3173,226,6,21,Dominica,yahoo.com,desktop,71.75.140.176,46
3174,286,3,36,Romania,yahoo.com,desktop,69.128.81.3,18
3175,863,27,33,Belgium,gmail.com,mobile,65.23.212.116,28
3176,115,10,65,El Salvador,gmail.com,mobile,213.80.118.66,15
3177,294,5,42,Swaziland,yahoo.com,tablet,110.200.125.46,3
3178,870,22,41,Turks and Caicos Islands,hotmail.com,mobile,42.41.96.26,89
3179,218,11,60,Uganda,yahoo.com,tablet,82.35.127.52,9
3180,977,23,71,Mauritania,hotmail.com,tablet,121.127.196.200,20
3181,62,2,27,Swaziland,yahoo.com,desktop,147.37.122.59,18
3182,162,3,33,Israel,gmail.com,mobile,52.32.217.220,1
3183,853,25,27,Pakistan,hotmail.com,mobile,59.190.39.46,60
3184,287,12,65,Iran,gmail.com,tablet,66.231.41.135,89
3185,614,25,48,India,yahoo.com,desktop,172.199.145.34,43
3186,910,27,68,Afghanistan,hotmail.com,tablet,150.169.33.255,88
3187,28,0,36,Martinique,gmail.com,mobile,190.194.147.180,19
3188,123,9,74,Tuvalu,hotmail.com,tablet,206.90.5.201,4
3189,356,15,50,Haiti,gmail.com,mobile,6.197.55.55,1
3190,812,24,71,Bahrain,yahoo.com,desktop,156.61.10.34,87
3191,931,33,53,Iceland,hotmail.com,tablet,159.129.116.117,33
3192,1028,35,37,Antarctica (the territory South of 60 deg S),gmail.com,tablet,32.34.184.34,29
3193,868,39,77,Bouvet Island (Bouvetoya),hotmail.com,mobile,13.60.144.72,34
3194,189,6,51,Serbia,gmail.com,desktop,80.75.23.44,16
3195,434,13,43,Bahamas,hotmail.com,tablet,13.115.151.200,7
3196,449,12,43,Niue,yahoo.com,mobile,15.253.215.171,71
3197,159,9,70,Kuwait,hotmail.com,tablet,199.225.117.127,59
3198,978,37,38,Pitcairn Islands,yahoo.com,tablet,147.207.211.132,82
3199,830,30,70,Brazil,hotmail.com,desktop,210.186.178.131,21
3200,112,3,69,Australia,yahoo.com,desktop,185.43.95.70,82
3201,869,31,30,Canada,yahoo.com,desktop,153.232.104.183,13
3202,214,8,22,Sweden,yahoo.com,desktop,199.128.167.94,77
3203,688,28,19,Belarus,yahoo.com,mobile,164.95.137.9,36
3204,334,9,52,Anguilla,hotmail.com,mobile,81.117.119.234,8
3205,434,7,56,Azerbaijan,yahoo.com,mobile,109.159.136.140,39
3206,385,13,53,Guadeloupe,hotmail.com,mobile,65.173.80.36,81
3207,67,8,33,Indonesia,gmail.com,desktop,25.177.22.108,10
3208,92,0,54,Saint Pierre and Miquelon,yahoo.com,desktop,54.165.148.193,5
3209,99,6,38,Yemen,hotmail.com,mobile,145.137.194.216,39
3210,18,1,80,Cayman Islands,hotmail.com,desktop,91.212.27.255,36
3211,816,29,50,San Marino,yahoo.com,mobile,130.212.8.215,40
3212,801,20,64,Syrian Arab Republic,gmail.com,desktop,179.192.38.216,16
3213,200,7,39,United States of America,yahoo.com,desktop,144.190.63.176,64
3214,207,7,50,Iceland,yahoo.com,mobile,71.168.179.196,3
3215,783,24,48,Taiwan,hotmail.com,tablet,86.191.247.150,4
3216,595,23,28,Turkmenistan,yahoo.com,mobile,46.235.43.7,87
3217,949,27,23,Ghana,hotmail.com,tablet,128.109.213.64,11
3218,475,18,74,Georgia,yahoo.com,mobile,61.38.169.222,87
3219,289,12,67,French Guiana,yahoo.com,tablet,208.189.78.222,20
3220,1028,26,51,Anguilla,hotmail.com,tablet,137.168.83.177,77
3221,1072,29,77,French Southern Territories,hotmail.com,desktop,204.50.50.64,57
3222,269,9,39,Marshall Islands,hotmail.com,desktop,100.32.49.9,46
3223,883,29,20,Mali,yahoo.com,tablet,62.121.199.73,87
3224,794,24,33,Chad,yahoo.com,mobile,21.59.184.50,78
3225,154,6,79,Saint Barthelemy,hotmail.com,mobile,217.163.147.153,72
3226,1019,32,24,Montenegro,hotmail.com,mobile,162.21.126.100,18
3227,634,18,53,Grenada,hotmail.com,mobile,185.63.230.110,63
3228,193,9,47,Cayman Islands,hotmail.com,desktop,67.23.65.84,21
3229,606,13,28,United States Virgin Islands,hotmail.com,mobile,137.252.135.219,35
3230,745,18,40,Venezuela,yahoo.com,mobile,144.86.38.4,9
3231,367,10,63,Micronesia,hotmail.com,desktop,20.47.106.63,33
3232,970,34,80,Saint Vincent and the Grenadines,yahoo.com,desktop,65.222.223.33,56
3233,288,7,78,Guatemala,yahoo.com,mobile,63.75.166.250,72
3234,1000,31,20,Italy,yahoo.com,desktop,130.92.194.77,36
3235,822,31,44,Burundi,hotmail.com,tablet,194.62.74.159,87
3236,265,4,46,Kenya,gmail.com,desktop,171.225.32.81,65
3237,643,21,41,Zimbabwe,gmail.com,mobile,132.149.63.34,87
3238,847,31,50,Tonga,gmail.com,desktop,103.196.227.169,33
3239,88,2,57,Nicaragua,yahoo.com,tablet,52.255.140.50,7
3240,502,11,62,Sao Tome and Principe,hotmail.com,tablet,25.217.113.128,1
3241,317,4,72,Seychelles,gmail.com,mobile,194.109.145.177,37
3242,770,26,28,Albania,hotmail.com,tablet,132.172.66.89,51
3243,150,9,32,Faroe Islands,gmail.com,desktop,48.68.8.192,59
3244,192,4,40,Angola,hotmail.com,desktop,58.8.19.115,59
3245,953,38,24,Portugal,hotmail.com,mobile,44.140.111.107,23
3246,222,7,76,Belarus,yahoo.com,desktop,80.78.107.37,55
3247,409,18,43,Faroe Islands,hotmail.com,desktop,153.126.3.28,8
3248,650,20,39,Barbados,yahoo.com,tablet,94.207.62.21,62
3249,436,13,62,Uruguay,yahoo.com,tablet,215.23.167.156,60
3250,235,7,35,Ireland,hotmail.com,desktop,80.175.233.58,4
3251,319,8,78,Madagascar,gmail.com,desktop,39.169.129.183,18
3252,438,18,38,India,yahoo.com,tablet,155.11.160.58,4
3253,779,19,21,Belarus,yahoo.com,desktop,70.251.231.181,55
3254,970,37,31,Philippines,gmail.com,mobile,100.148.203.43,27
3255,47,3,78,Switzerland,yahoo.com,tablet,103.77.184.111,54
3256,553,15,34,Brazil,yahoo.com,tablet,166.30.4.91,22
3257,172,10,27,Peru,yahoo.com,mobile,115.191.145.16,35
3258,830,27,23,Tunisia,yahoo.com,desktop,133.226.190.136,57
3259,860,23,51,Christmas Island,gmail.com,mobile,183.235.238.46,85
3260,532,21,29,French Southern Territories,hotmail.com,mobile,28.156.13.139,11
3261,878,32,39,Greenland,hotmail.com,desktop,119.201.117.51,21
3262,407,13,40,Brazil,gmail.com,desktop,149.73.139.61,61
3263,974,31,52,Comoros,hotmail.com,tablet,142.168.202.242,20
3264,895,24,40,Tunisia,hotmail.com,tablet,88.96.184.233,73
3265,797,28,70,Hungary,hotmail.com,mobile,196.241.206.235,71
3266,407,11,22,Jamaica,hotmail.com,tablet,56.204.87.140,85
3267,297,12,38,Saudi Arabia,hotmail.com,tablet,134.80.119.114,40
3268,30,0,27,Togo,gmail.com,desktop,128.213.157.93,18
3269,1023,33,73,British Indian Ocean Territory (Chagos Archipelago),gmail.com,desktop,210.91.108.16,14
3270,833,20,34,Croatia,gmail.com,tablet,162.60.224.166,0
3271,923,29,78,Israel,gmail.com,mobile,13.12.13.250,81
3272,921,31,58,Cameroon,hotmail.com,tablet,145.51.155.172,12
3273,75,4,31,Bermuda,gmail.com,tablet,45.206.193.157,24
3274,861,20,62,Belarus,hotmail.com,tablet,175.94.126.124,21
3275,774,21,31,Faroe Islands,hotmail.com,desktop,200.217.47.195,26
3276,392,17,80,Togo,gmail.com,tablet,63.42.87.240,73
3277,30,3,41,Australia,yahoo.com,desktop,35.124.133.107,2
3278,619,18,75,Bulgaria,hotmail.com,desktop,54.170.112.228,64
3279,256,8,62,Turks and Caicos Islands,gmail.com,desktop,42.190.27.222,83
3280,934,33,44,Nigeria,gmail.com,desktop,110.197.60.74,45
3281,722,17,71,Chile,gmail.com,tablet,27.69.224.175,54
3282,1072,32,80,Israel,yahoo.com,desktop,1.61.161.199,14
3283,361,17,47,French Polynesia,hotmail.com,desktop,79.68.11.178,47
3284,363,6,53,Somalia,gmail.com,tablet,122.123.234.134,20
3285,893,27,42,Guadeloupe,gmail.com,desktop,208.119.186.169,84
3286,896,14,58,Algeria,hotmail.com,desktop,143.65.130.249,89
3287,204,6,23,Monaco,yahoo.com,mobile,182.63.237.103,11
3288,34,1,57,Paraguay,hotmail.com,desktop,80.224.15.185,13
3289,1017,36,65,Congo,gmail.com,tablet,132.189.174.142,69
3290,205,8,58,Turks and Caicos Islands,gmail.com,desktop,7.147.138.131,64
3291,67,4,60,Netherlands,hotmail.com,desktop,59.212.3.227,53
3292,434,13,32,French Polynesia,gmail.com,desktop,168.231.12.90,70
3293,781,27,25,Montenegro,hotmail.com,mobile,191.52.31.32,60
3294,255,8,40,Maldives,yahoo.com,desktop,208.191.192.82,52
3295,811,21,18,Lesotho,hotmail.com,desktop,131.116.252.211,28
3296,1040,32,36,Indonesia,yahoo.com,desktop,131.114.119.202,84
3297,542,19,37,Guatemala,hotmail.com,desktop,147.228.97.131,86
3298,495,15,18,Peru,yahoo.com,desktop,135.48.69.134,4
3299,32,1,19,Austria,gmail.com,mobile,52.106.211.219,47
3300,1063,28,70,Mozambique,yahoo.com,tablet,88.64.79.217,76
3301,651,27,39,Nauru,yahoo.com,mobile,113.120.41.81,73
3302,881,19,33,French Guiana,hotmail.com,tablet,80.232.230.223,50
3303,395,16,57,Iran,yahoo.com,tablet,64.150.171.20,50
3304,106,4,69,Turkmenistan,yahoo.com,tablet,99.63.100.107,54
3305,264,12,78,Christmas Island,hotmail.com,tablet,125.242.77.75,49
3306,356,11,43,Sao Tome and Principe,yahoo.com,desktop,51.5.5.216,66
3307,325,18,45,Nauru,yahoo.com,mobile,105.88.77.213,12
3308,259,13,50,Lesotho,hotmail.com,mobile,44.237.39.73,80
3309,803,26,71,Bulgaria,hotmail.com,tablet,24.157.22.241,33
3310,326,8,78,Moldova,hotmail.com,desktop,106.47.252.214,26
3311,191,5,23,North Macedonia,yahoo.com,mobile,214.204.168.146,55
3312,24,0,58,Kiribati,hotmail.com,tablet,25.153.19.207,19
3313,57,1,57,Brazil,hotmail.com,tablet,147.181.27.64,69
3314,162,8,54,Algeria,yahoo.com,desktop,63.16.213.183,3
3315,268,11,80,French Southern Territories,hotmail.com,desktop,155.50.8.197,81
3316,734,18,29,Hungary,gmail.com,mobile,171.50.235.80,83
3317,455,17,37,Armenia,yahoo.com,mobile,67.242.84.255,68
3318,503,21,64,Ecuador,yahoo.com,desktop,108.192.203.88,33
3319,106,3,35,Gambia,gmail.com,mobile,10.166.10.6,18
3320,48,2,58,Iran,yahoo.com,tablet,148.8.33.20,13
3321,228,5,47,France,yahoo.com,tablet,73.208.245.82,15
3322,220,5,27,Macao,hotmail.com,desktop,13.137.94.141,33
3323,370,7,23,Uzbekistan,yahoo.com,mobile,142.143.20.82,63
3324,741,29,76,Philippines,hotmail.com,mobile,191.122.170.86,50
3325,207,11,49,French Southern Territories,gmail.com,mobile,40.86.226.233,52
3326,151,6,49,Antarctica (the territory South of 60 deg S),hotmail.com,tablet,4.120.15.97,9
3327,431,13,61,Montserrat,gmail.com,desktop,30.117.119.116,48
3328,643,26,58,Western Sahara,yahoo.com,desktop,186.137.141.232,20
3329,369,13,37,Lithuania,gmail.com,mobile,12.99.200.143,22
3330,65,2,25,Australia,yahoo.com,desktop,50.131.37.243,44
3331,992,31,57,Togo,gmail.com,tablet,32.1.94.34,69
3332,11,2,28,Malaysia,yahoo.com,tablet,84.207.180.86,32
3333,250,8,30,Cyprus,yahoo.com,tablet,104.239.85.244,3
3334,48,2,51,Iraq,gmail.com,tablet,185.82.184.246,19
3335,443,11,73,South Africa,gmail.com,desktop,48.31.180.159,14
3336,445,16,19,Thailand,yahoo.com,desktop,198.124.191.189,17
3337,451,11,23,Holy See (Vatican City State),hotmail.com,tablet,19.51.87.175,88
3338,260,8,35,Estonia,yahoo.com,desktop,194.111.54.120,61
3339,409,11,79,Guam,hotmail.com,mobile,140.196.24.47,44
3340,603,17,47,Solomon Islands,yahoo.com,tablet,105.130.104.130,63
3341,894,29,50,Uganda,gmail.com,desktop,167.223.162.9,24
3342,513,23,29,Botswana,yahoo.com,mobile,193.2.3.11,87
3343,576,13,79,Peru,hotmail.com,desktop,117.253.226.81,13
3344,639,14,28,Saint Barthelemy,gmail.com,mobile,31.34.170.181,62
3345,888,23,74,Belize,hotmail.com,desktop,43.227.201.210,54
3346,557,17,70,Equatorial Guinea,yahoo.com,desktop,101.150.191.127,79
3347,221,6,56,Zambia,hotmail.com,desktop,90.207.52.171,54
3348,410,16,54,Maldives,hotmail.com,desktop,125.126.217.208,47
3349,132,4,46,Suriname,gmail.com,mobile,87.99.91.33,4
3350,1048,36,34,Algeria,gmail.com,tablet,213.253.9.232,52
3351,602,15,56,Austria,yahoo.com,tablet,52.100.160.222,67
3352,722,17,43,Sweden,hotmail.com,mobile,96.71.166.228,14
3353,369,15,69,Belarus,yahoo.com,desktop,38.219.147.59,54
3354,381,10,40,Mexico,yahoo.com,mobile,192.26.32.130,9
3355,441,14,60,Ecuador,gmail.com,desktop,1.221.17.168,47
3356,298,10,67,Suriname,gmail.com,desktop,60.213.117.44,15
3357,20,0,38,Slovakia (Slovak Republic),hotmail.com,tablet,185.201.40.168,1
3358,674,19,31,Timor-Leste,hotmail.com,desktop,209.112.32.69,72
3359,659,22,75,Martinique,yahoo.com,mobile,164.221.157.219,71
3360,136,7,42,Belize,yahoo.com,desktop,207.218.131.150,77
3361,435,17,51,Poland,yahoo.com,mobile,218.209.13.231,13
3362,570,20,63,Uruguay,gmail.com,tablet,60.78.213.152,85
3363,154,3,54,Belgium,yahoo.com,tablet,13.157.69.108,53
3364,892,25,38,Hong Kong,yahoo.com,desktop,152.180.196.223,25
3365,404,8,21,Slovenia,hotmail.com,desktop,50.78.216.199,63
3366,96,6,35,Lithuania,yahoo.com,desktop,190.185.39.52,15
3367,255,8,46,Samoa,yahoo.com,mobile,192.139.222.82,76
3368,670,22,55,Rwanda,gmail.com,desktop,72.195.168.95,30
3369,44,0,36,Ireland,hotmail.com,mobile,122.34.239.179,82
3370,10,0,76,Faroe Islands,yahoo.com,desktop,81.228.52.121,36
3371,269,8,71,Colombia,gmail.com,desktop,150.52.239.254,4
3372,1093,23,76,Norway,gmail.com,tablet,209.234.25.182,5
3373,691,33,59,Maldives,gmail.com,mobile,13.224.76.79,8
3374,963,26,24,Thailand,hotmail.com,desktop,153.243.5.185,38
3375,563,19,38,Fiji,hotmail.com,desktop,196.114.100.187,51
3376,164,8,53,Ecuador,hotmail.com,desktop,139.60.1.56,63
3377,97,3,43,Honduras,gmail.com,desktop,163.212.177.53,89
3378,931,30,49,Barbados,hotmail.com,tablet,61.139.194.92,15
3379,766,26,78,Sudan,yahoo.com,tablet,2.110.203.78,13
3380,60,2,32,Vietnam,gmail.com,mobile,46.57.147.67,1
3381,285,6,24,Luxembourg,hotmail.com,desktop,13.47.248.93,88
3382,893,38,32,Montenegro,yahoo.com,mobile,88.251.84.146,11
3383,392,11,64,Antarctica (the territory South of 60 deg S),gmail.com,desktop,209.232.86.47,68
3384,11,1,77,Czech Republic,hotmail.com,tablet,190.233.147.230,6
3385,532,18,74,Sao Tome and Principe,gmail.com,mobile,75.255.190.242,14
3386,99,5,78,Iran,hotmail.com,desktop,205.87.253.201,9
3387,541,22,39,British Indian Ocean Territory (Chagos Archipelago),yahoo.com,tablet,165.116.74.165,78
3388,778,17,35,Taiwan,yahoo.com,tablet,45.187.108.71,21
3389,283,15,55,Faroe Islands,hotmail.com,desktop,154.71.75.234,15
3390,259,7,38,Syrian Arab Republic,gmail.com,mobile,137.207.177.157,74
3391,847,21,58,Venezuela,gmail.com,desktop,183.34.168.82,85
3392,251,6,51,Austria,hotmail.com,tablet,57.107.176.124,30
3393,979,31,60,Antarctica (the territory South of 60 deg S),yahoo.com,desktop,155.98.38.155,35
3394,660,22,67,Swaziland,hotmail.com,tablet,155.64.33.12,61
3395,463,17,23,Netherlands,gmail.com,desktop,200.202.199.187,37
3396,170,9,40,Dominican Republic,hotmail.com,tablet,199.231.176.56,31
3397,422,19,62,Grenada,yahoo.com,mobile,110.85.180.88,9
3398,1013,29,21,Pakistan,gmail.com,mobile,101.56.37.224,1
3399,443,15,47,Azerbaijan,yahoo.com,desktop,207.169.127.39,24
3400,999,27,24,Indonesia,hotmail.com,desktop,94.60.78.154,26
3401,1081,30,50,Bahamas,hotmail.com,desktop,211.0.137.200,39
3402,930,30,59,Moldova,hotmail.com,mobile,113.13.91.18,64
3403,217,7,76,Malaysia,hotmail.com,mobile,119.85.250.138,28
3404,745,21,42,Hong Kong,hotmail.com,desktop,175.24.201.234,79
3405,1052,27,30,Anguilla,yahoo.com,desktop,190.22.142.22,24
3406,141,10,35,Gambia,yahoo.com,desktop,161.239.209.245,21
3407,630,22,78,Saint Lucia,gmail.com,tablet,206.139.245.26,82
3408,210,5,27,Cyprus,gmail.com,desktop,81.183.242.90,13
3409,226,8,33,Bulgaria,hotmail.com,mobile,128.225.133.126,58
3410,384,7,35,Gibraltar,hotmail.com,mobile,133.84.132.24,60
3411,1088,38,46,Grenada,yahoo.com,desktop,61.215.255.212,33
3412,243,6,77,Hong Kong,gmail.com,tablet,91.115.39.87,10
3413,726,42,45,Cuba,gmail.com,mobile,185.191.160.222,19
3414,813,34,50,Croatia,gmail.com,desktop,143.140.94.19,65
3415,684,32,21,Antarctica (the territory South of 60 deg S),gmail.com,desktop,193.234.84.108,34
3416,758,28,24,Palau,hotmail.com,mobile,7.121.197.96,83
3417,784,22,64,British Indian Ocean Territory (Chagos Archipelago),yahoo.com,desktop,153.151.117.131,24
3418,603,20,30,Ethiopia,hotmail.com,desktop,212.234.188.111,22
3419,566,18,51,Latvia,gmail.com,tablet,118.215.65.115,63
3420,1063,50,45,Montserrat,yahoo.com,mobile,57.239.201.74,87
3421,103,4,59,Faroe Islands,gmail.com,mobile,49.171.200.214,14
